"variablename1","gpi","year","corall","obsall","cor001.060","cor011.070","cor021.080","cor031.090","cor041.100","cor051.110","cor061.120","cor071.130","cor081.140","cor091.150","cor101.163","category"
"Container port traffic (TEU: 20 foot equivalent units) ","Internal Peace",2018,-0.0694232443683516,112,0.00300206632746162,-0.093783319446772,-0.144019951938634,-0.269229703151217,0.129059248108856,0.100558895353094,0.0330625975453882,-0.0371430561735838,-0.129036163477628,-0.138638153137432,-0.0221012664899731,"pp-sbe"
"Contributing family workers as % of total employment -- ILO modelled estimates, November 2018 ","Internal Peace",2018,0.374599622172556,161,0.357854587743488,0.439349801071384,0.499592582887682,0.38832403862314,0.234906009317665,-0.00612564613411648,-0.31958597064876,-0.24267659409443,0.0942833184332023,0.0767201127265462,0.26740741717523,"other"
"Contributing family workers, female (% of female employment) (modeled ILO estimate) ","Internal Peace",2018,0.433534748094396,161,0.351883955370103,0.446394420233144,0.510524913866226,0.382712541202587,0.232716308671089,-0.0299193217903179,-0.326555390841613,-0.230170828637602,0.104872935183871,0.134014775583694,0.364425488694918,"pp-edr"
"Contributing family workers, male (% of male employment) (modeled ILO estimate) ","Internal Peace",2018,0.353832321036303,161,0.353936573024336,0.418463358738939,0.468189976608061,0.378739021926803,0.229265209260858,0.00556220397410562,-0.290814963657309,-0.202398314320195,0.0958376209399729,0.0786806153851082,0.220878142132076,"pp-edr"
"Contributing family workers, total (% of total employment) (modeled ILO estimate) ","Internal Peace",2018,0.374599618727563,161,0.357854585669921,0.439349799856991,0.499592582700653,0.388324038179517,0.234906010872556,-0.00612564612731535,-0.319585968761909,-0.242676593596405,0.0942833187211832,0.0767201079939816,0.267407409229098,"pp-edr"
"Control of Corruption: Estimate ","Internal Peace",2018,-0.782087871827957,162,-0.770900655990871,-0.736710732407004,-0.584276937338152,-0.595131547315791,-0.41633555753303,-0.280356280527821,-0.133698853640041,-0.139763153499495,-0.101738841739396,-0.127423068802419,-0.530373307446659,"pp-llc"
"Control of Corruption: Number of Sources ","Internal Peace",2018,0.0889907501070114,162,0.39605742565732,0.26628659468086,0.0731439582596576,0.0566755643765626,0.06875744479022,-0.0889386341082592,-0.23857069307997,-0.143907437968733,0.0405231118405634,0.169688913370359,-0.00190426575762836,"pp-llc"
"Control of Corruption: Percentile Rank ","Internal Peace",2018,-0.778031835080129,162,-0.738282128105697,-0.72082407335448,-0.588691155587199,-0.589030649985403,-0.415882767972254,-0.286790072759844,-0.131808867587113,-0.105844775977655,-0.0703318560595207,-0.112759220960416,-0.485442395088499,"pp-llc"
"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval ","Internal Peace",2018,-0.770781620559089,162,-0.737382687833647,-0.731197432802817,-0.604356027911292,-0.606907368619426,-0.410649723209598,-0.302236491156974,-0.15006939604871,-0.126402112749505,-0.0688883954199798,-0.118126619630193,-0.445353205979525,"pp-llc"
"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval ","Internal Peace",2018,-0.782771593409325,162,-0.736609818330848,-0.721970295712238,-0.575418241526105,-0.587558168742637,-0.413820824779889,-0.277842668005627,-0.138703108122298,-0.121534276939119,-0.0846628764764099,-0.122598548124107,-0.509180325299726,"pp-llc"
"Control of Corruption: Standard Error ","Internal Peace",2018,0.0812220977444972,162,-0.259435650270263,-0.105262618473442,0.130565347073222,0.0831560205382084,0.0729912471712447,0.145410456552075,0.205843746174304,0.096058476033297,0.0420597675855056,-0.215046004834724,0.025798524991064,"pp-llc"
"Core civil society index ","Internal Peace",2018,-0.402812082297412,162,-0.299874369335516,-0.190649346713931,-0.146846761367455,-0.131216200042528,-0.268285266312804,-0.169380369443152,-0.141880518455006,-0.119646912612389,-0.0928927510876072,-0.0894720775377167,-0.147906335141924,"other"
"Corruption Perception Index ","Internal Peace",2018,-0.778755350668817,160,-0.761402396298339,-0.730477236783474,-0.600934354715194,-0.640928043738057,-0.458099750784166,-0.359876539106925,-0.132109963595253,-0.145972160066881,-0.0315976105849187,-0.078933475462325,-0.515462952180116,"pp-llc"
"Cost of business start-up procedures (% of GNI per capita) ","Internal Peace",2018,0.0786625642458892,158,-0.327188119955457,-0.417010894164976,-0.355936247845572,-0.241949347923157,0.183804920398857,0.254731049622484,0.0935404084172247,-0.0679667860260576,-0.0527353471194181,-0.106342804608281,0.135064427178937,"pp-sbe"
"Cost of business start-up procedures, female (% of GNI per capita) ","Internal Peace",2018,0.38740191779232,158,0.453083750521211,0.403171909111713,0.375933630246195,0.325311639317468,0.295900763093949,0.201527791006959,0.0504794097597102,0.0405257272333015,0.0811758500979704,0.20682722518327,0.191701651857714,"pp-sbe"
"Cost of business start-up procedures, male (% of GNI per capita) ","Internal Peace",2018,0.387356461487426,158,0.453083750521211,0.403171909111713,0.375773404591497,0.325230606623075,0.29585049127066,0.201521859415814,0.050510298525066,0.0405773829188618,0.0808821107275984,0.206745398470331,0.191717755559831,"pp-sbe"
"Cost of redundancy dismissal ","Internal Peace",2018,0.201665779062151,119,0.29593316688892,0.188942411802085,0.0621786708080358,-0.0989911003843908,-0.0712620137666605,0.00361952499999825,0.0230646864188935,0.438817020140714,0.110038066973781,0.0481170340326501,-0.167771093440949,"pp-sbe"
"Cost to export, border compliance (US$) ","Internal Peace",2018,0.443322129653342,156,0.244563614433686,0.328476139791715,0.347632745166618,0.215595671590022,0.000387758142676977,0.189516091143812,-0.0420539114045429,0.111862182488921,0.0968713136247059,0.0705278306707483,0.248053177280136,"pp-sbe"
"Cost to export, documentary compliance (US$) ","Internal Peace",2018,0.467795897973152,156,0.395984166633465,0.35569667055302,0.302903358603577,0.118509189440118,-0.0696180327967319,0.00947579563047423,0.107010834674661,0.13818140163559,0.0219535162042877,-0.0710154181236705,0.464179942160095,"pp-sbe"
"Cost to import, border compliance (US$) ","Internal Peace",2018,0.529908927718609,156,0.297665130387161,0.37078202808036,0.381221670568186,0.247089912692889,0.167897217900113,0.261523956312944,0.0633546899904086,0.0814044257109559,0.119216138295266,0.10170908711688,0.310575110032065,"pp-sbe"
"Cost to import, documentary compliance (US$) ","Internal Peace",2018,0.539608969035768,156,0.42319120290674,0.400114383792868,0.258626145603593,0.025952971685076,-0.0446656474202085,0.0388066119400323,0.128899033585955,0.0358711154287824,0.400729178515378,0.164883348783031,0.418355944293305,"pp-sbe"
"Count On to Help - DK/RF Age = 30-49","Internal Peace",2018,-0.0989184311930749,117,0.00447010391558445,-0.083231574165388,-0.158317180011884,-0.0348042723938174,0.228383295340446,0.189388873020987,-0.0399196442386065,-0.225774580731286,-0.126644710150625,-0.119257465248565,-0.222775594966047,"pp-edr"
"Count On to Help - DK/RF Age = 50+","Internal Peace",2018,0.0880364662927434,109,0.182262201358419,0.0116485708544384,-0.0366645444681062,0.0415611171555654,0.131887481822187,0.108361269975159,-0.0618653850571219,-0.36320385165223,0.173884115410541,0.121719611223621,-0.0650860611055586,"pp-edr"
"Count On to Help - DK/RF Aggregate = Aggregate","Internal Peace",2018,-0.0316994021342916,134,0.10801966694777,-0.124216861504104,-0.227188419958742,-0.153899014771301,0.0977181008460403,0.141173233128253,0.108042547322444,-0.106041565398242,0.0887916546730097,0.0111829224304143,-0.208476817783787,"pp-edr"
"Count On to Help - DK/RF Education = Less than tertiary education","Internal Peace",2018,-0.028813678124478,122,0.109060434829512,-0.0630715958766657,-0.191693980416746,-0.175254011196861,0.0215606283617521,0.0638768155467758,-0.0573104386651953,-0.236142285189954,0.00277619702384793,0.170673541439238,0.0855155359663038,"pp-edr"
"Count On to Help - DK/RF Employment = Not full-time for an employer","Internal Peace",2018,-0.0514024802803391,131,0.102745919468373,-0.0596909585496067,-0.164102551598494,-0.151034075019947,0.111466157382614,0.0819216728332991,-0.0321674035824143,-0.184334201266712,0.0908770812973275,-0.0156097297148055,-0.151053639753894,"pp-edr"
"Count On to Help - DK/RF Gender = Female","Internal Peace",2018,-0.00556410883885289,122,0.0833792512429877,-0.0940716768600172,-0.130267415406623,-0.10909372587508,0.132966576185525,0.192687502775889,-0.0632356340701533,-0.261399188711841,0.12258015029242,-0.0541072705326755,-0.118181244710483,"pp-edr"
"Count On to Help - DK/RF Gender = Male","Internal Peace",2018,0.0167058133112272,118,0.12878359171359,-0.0906784425337617,-0.169699337447294,-0.118588433509144,0.182494804254791,0.12920530253761,0.177788866636964,-0.20518174368478,-0.0777968408911376,0.104176639163318,-0.038017669102321,"pp-edr"
"Count On to Help - DK/RF Life Evaluation = Struggling","Internal Peace",2018,-0.137988195709057,119,-0.0563937968378816,-0.238065048392529,-0.193791135129549,-0.0507594518529154,0.155450822542628,0.130814980767279,-0.0102784419404831,-0.247475185222738,-0.165851796965324,-0.0320504098187497,-0.0680622736098765,"pp-edr"
"Count On to Help - DK/RF Marital Status = Married","Internal Peace",2018,-0.0247417376494506,122,0.177115358266779,-0.0499208085388588,-0.169297958818958,-0.0277338221972641,0.195785639707599,0.100623600924615,-0.00189013173697754,-0.344584216783544,-0.0864555287336852,0.0238560090506841,-0.0536770601217152,"pp-edr"
"Count On to Help - DK/RF Marital Status = Not Married","Internal Peace",2018,-0.0226274251884512,115,0.103604503152142,-0.0995430261049798,-0.0902958314935755,-0.0890762341277526,0.167125506140964,0.103611178967945,0.0496721576450387,-0.200239729167506,0.116251366378227,-0.0865208694677276,-0.241029021792077,"pp-edr"
"Count On to Help - DK/RF Urban / Rural = Rural","Internal Peace",2018,-0.0528280288289767,125,0.18027323515739,-0.0715338479985665,-0.159285379298711,-0.132799697471676,0.119187366492101,0.111569216743176,0.0349131966014057,-0.124988876079193,-0.00492441163547246,-0.126358336710443,-0.188473132018281,"pp-edr"
"Count On to Help - No Age = 15-29","Internal Peace",2018,0.425287328070338,131,0.559057978747511,0.505071551262128,0.433463744039764,0.182543827602106,0.0768132390861327,0.0158193952789484,-0.0314644991053601,0.011392106633623,0.317732718085936,0.0301961559054338,0.155481425489506,"pp-edr"
"Count On to Help - No Age = 30-49","Internal Peace",2018,0.409264136944201,138,0.566023421199889,0.567950845868064,0.534117748604653,0.323982921028012,0.211307591082268,-0.0180122452224631,-0.0664975379458741,-0.0821812260041853,0.18826809824426,-0.13026785136856,0.00944526561036764,"pp-edr"
"Count On to Help - No Age = 50+","Internal Peace",2018,0.40725759434223,132,0.573680193085272,0.596179717084374,0.601371889294251,0.307121701471153,0.107151268435645,-0.116171006392336,-0.12477312466379,-0.0466501058140716,0.306075870958301,-0.0706233580564531,-0.0622644227546259,"pp-edr"
"Count On to Help - No Aggregate = Aggregate","Internal Peace",2018,0.422018051211719,138,0.593142727798173,0.595729042864147,0.54920733943407,0.28273080663077,0.147216739611917,-0.0540765634060015,-0.104926019364468,-0.0755577222564906,0.257520331088597,-0.0590255996699723,0.0805210734044405,"pp-edr"
"Count On to Help - No Education = Less than tertiary education","Internal Peace",2018,0.38266985188313,137,0.557567541741123,0.568566687699913,0.504510197030763,0.265035191358663,0.122808716561114,-0.125453400129713,-0.138633767133276,-0.059901905425309,0.212143901578363,-0.0165025934908407,0.166420505881473,"pp-edr"
"Count On to Help - No Employment = Not full-time for an employer","Internal Peace",2018,0.41291959676397,138,0.603733472754293,0.594898357553729,0.551687611804034,0.277098461696975,0.124535627222635,-0.0624463958220968,-0.123224945218092,-0.096075750666704,0.250557764221681,-0.0609602155676404,0.0904432025516735,"pp-edr"
"Count On to Help - No Gender = Female","Internal Peace",2018,0.442879255894506,138,0.559839626734504,0.585754342938891,0.544290894929227,0.283644111049819,0.140469766007848,-0.0152197992165652,-0.0600169916096546,-0.0426005749461702,0.238376508603707,-0.0553263155423346,0.103605831499879,"pp-edr"
"Count On to Help - No Gender = Male","Internal Peace",2018,0.386856189059874,138,0.593027560229848,0.573924833820417,0.535313389267199,0.282958054813006,0.161193284065317,-0.0843030967323634,-0.138578028153585,-0.113432114008946,0.262753541971418,-0.0533180833197022,0.059883264271393,"pp-edr"
"Count On to Help - No Life Evaluation = Struggling","Internal Peace",2018,0.365850309965216,138,0.576362189418934,0.562073386109608,0.519908879371023,0.242223963528515,0.121084504394511,-0.0450313042808105,-0.0777195532577776,-0.0692948022692167,0.27943036148619,-0.044965679217851,-0.0106729320437438,"pp-edr"
"Count On to Help - No Life Evaluation = Thriving","Internal Peace",2018,0.383490110756817,125,0.452085446035884,0.46456991621287,0.406675037930535,0.189899359549379,0.178994258266654,0.120657320520195,-0.06915112657481,0.0517789154694599,0.358295611048405,0.0501581131919804,-0.000129367587481016,"pp-edr"
"Count On to Help - No Marital Status = Married","Internal Peace",2018,0.415914633288841,138,0.59318832677742,0.606705043832956,0.561113644582017,0.287429386419848,0.152484967824553,-0.0786689507181897,-0.0880630157245629,-0.0347843704038375,0.260053639872413,-0.111022663775529,0.00953107342882179,"pp-edr"
"Count On to Help - No Marital Status = Not Married","Internal Peace",2018,0.415200664418552,138,0.503634222009265,0.529075686984781,0.516531795533677,0.267468665407479,0.104616806053958,0.0462286782974187,-0.0922518448903463,-0.0617994106631018,0.276678547688104,0.00276831850263526,0.109503328685904,"pp-edr"
"Count On to Help - No Urban / Rural = Rural","Internal Peace",2018,0.39712930675361,136,0.600952885109437,0.605464933829786,0.555431975097958,0.280681619938199,0.154827221865861,-0.0269744291860959,-0.0916867221748107,-0.0982035740064627,0.22501671439361,-0.114910385152407,0.00985259655330925,"pp-edr"
"Count On to Help - No Urban / Rural = Urban","Internal Peace",2018,0.45120347655509,134,0.535026249380228,0.516133311732507,0.454680190473832,0.219732179439872,0.111855700286006,-0.0347323443003542,-0.0377709968379663,0.0833186646555163,0.192579389338313,-0.0543974639445264,0.177636381702395,"pp-edr"
"Count On to Help - Yes Age = 15-29","Internal Peace",2018,-0.423232058465895,131,-0.581473687507754,-0.506651704764028,-0.431057371550395,-0.156529905595621,-0.0792903684959806,-0.0217423947804459,0.0203575730004707,-0.00827976796357734,-0.323219272024146,-0.0316893243574002,-0.144333853346125,"pp-edr"
"Count On to Help - Yes Age = 30-49","Internal Peace",2018,-0.40890869224488,138,-0.579731600820243,-0.564980983478623,-0.530363331130074,-0.330977051886115,-0.235256830437031,-0.00445315466369095,0.0688484705483059,0.10035934635417,-0.179114568178978,0.132901217758171,0.00544499331906005,"pp-edr"
"Count On to Help - Yes Age = 50+","Internal Peace",2018,-0.404059675463539,132,-0.58385583672207,-0.597338973836866,-0.588705469353701,-0.308334966596574,-0.113643329464107,0.114180562092068,0.125516407739867,0.0685861571122591,-0.318625355157966,0.0623691576044687,0.0720805441069227,"pp-edr"
"Count On to Help - Yes Aggregate = Aggregate","Internal Peace",2018,-0.416899254483069,138,-0.604978337962359,-0.592523581623149,-0.542919633289533,-0.282807138929178,-0.170218313665615,0.0313337678897649,0.108493172173507,0.103048822749546,-0.250403187683779,0.0594448394336087,-0.069008908816556,"pp-edr"
"Count On to Help - Yes Education = Less than tertiary education","Internal Peace",2018,-0.370780242141698,137,-0.554450613789426,-0.554698154483555,-0.477628312204924,-0.242053540803183,-0.133248859049362,0.104345986929261,0.14129668437179,0.0761053946923952,-0.204625624324856,0.0129482271051755,-0.157790979698574,"pp-edr"
